z [m],qc [MPa],fs [MPa],u2 [MPa],ID,Location ID,Blowcount [Blows/m],Normalised ENTRHU [-],Normalised hammer energy [-],Number of blows,Diameter [m],Bottom wall thickness [mm],Pile penetration [m]
11.5,38.8216,0.4074,0.1295,DR__11_5,DR,78.0,0.3684375,0.49125,384.5,2.48,50.0,27.0
12.0,39.328,0.4161,0.1377,DR__12_0,DR,76.0,0.40125,0.535,422.0,2.48,50.0,27.0
12.5,40.9349,0.4714,0.1464,DR__12_5,DR,78.0,0.4028125,0.5370833333333334,459.0,2.48,50.0,27.0
13.0,43.75879230769231,0.4756000000000002,0.1378653846153846,DR__13_0,DR,80.0,0.404375,0.5391666666666667,496.0,2.48,50.0,27.0
13.5,49.3585,0.4377,0.13365,DR__13_5,DR,78.0,0.42,0.56,535.0,2.48,50.0,27.0
14.0,50.4412,0.4532333333333333,0.1456666666666667,DR__14_0,DR,76.0,0.435625,0.5808333333333333,574.0,2.48,50.0,27.0
14.5,50.8292,0.463,0.1382,DR__14_5,DR,82.0,0.434375,0.5791666666666666,613.5,2.48,50.0,27.0
15.0,48.8093,0.4845,0.1617,DR__15_0,DR,88.0,0.433125,0.5775,653.0,2.48,50.0,27.0
15.5,45.6132,0.4135,0.09260000000000002,DR__15_5,DR,84.0,0.4665625,0.6220833333333333,695.5,2.48,50.0,27.0
16.0,46.1405,0.5392,0.1712,DR__16_0,DR,80.0,0.5,0.6666666666666666,738.0,2.48,50.0,27.0
16.5,51.2714,0.4525,0.18,DR__16_5,DR,80.0,0.5153125000000001,0.6870833333333333,779.5,2.48,50.0,27.0
17.0,48.02139130434782,0.4325782608695652,0.1790847826086956,DR__17_0,DR,80.0,0.530625,0.7075,821.0,2.48,50.0,27.0
17.5,50.7151,0.5069,0.17515,DR__17_5,DR,82.0,0.5359375,0.7145833333333333,861.0,2.48,50.0,27.0
18.0,56.5648,0.5388999999999999,0.183168,DR__18_0,DR,84.0,0.54125,0.7216666666666667,901.0,2.48,50.0,27.0
18.5,61.0057,0.5541,0.189625,DR__18_5,DR,82.0,0.528125,0.7041666666666666,942.0,2.48,50.0,27.0
19.0,44.5774,0.3867,0.19475,DR__19_0,DR,80.0,0.515,0.6866666666666666,983.0,2.48,50.0,27.0
19.5,49.88685068493151,0.4368493150684933,0.199875,DR__19_5,DR,84.0,0.5078125,0.6770833333333333,1027.5,2.48,50.0,27.0
20.0,48.5484602739726,0.5377397260273973,0.205,DR__20_0,DR,88.0,0.500625,0.6675,1072.0,2.48,50.0,27.0
20.5,47.2100698630137,0.6386301369863014,0.210125,DR__20_5,DR,78.0,0.5081249999999999,0.6775,1110.0,2.48,50.0,27.0
21.0,44.7239,0.7003,0.21525,DR__21_0,DR,68.0,0.515625,0.6875,1148.0,2.48,50.0,27.0
21.5,47.795,0.558,0.220375,DR__21_5,DR,70.0,0.5178125,0.6904166666666667,1184.0,2.48,50.0,27.0
22.0,48.93542727272727,0.6775272727272726,0.2255,DR__22_0,DR,72.0,0.52,0.6933333333333334,1220.0,2.48,50.0,27.0
22.5,49.521,0.7773,0.230625,DR__22_5,DR,74.0,0.5221875,0.69625,1257.0,2.48,50.0,27.0
23.0,49.6075,0.7269,0.23575,DR__23_0,DR,76.0,0.524375,0.6991666666666667,1294.0,2.48,50.0,27.0
23.5,47.95586521739131,0.6495,0.240875,DR__23_5,DR,80.0,0.5409375000000001,0.72125,1334.5,2.48,50.0,27.0
24.0,51.8084,0.6397,0.246,DR__24_0,DR,84.0,0.5575,0.7433333333333333,1375.0,2.48,50.0,27.0
24.5,57.1932,0.6943,0.251125,DR__24_5,DR,88.0,0.540625,0.7208333333333333,1419.5,2.48,50.0,27.0
25.0,55.1227,0.6409,0.25625,DR__25_0,DR,92.0,0.52375,0.6983333333333334,1464.0,2.48,50.0,27.0
25.5,54.6213,0.7145,0.261375,DR__25_5,DR,94.0,0.530625,0.7075,1509.5,2.48,50.0,27.0
26.0,54.0027,0.7702,0.2665,DR__26_0,DR,96.0,0.5375,0.7166666666666667,1555.0,2.48,50.0,27.0
26.5,57.74215652173913,0.8121130434782609,0.271625,DR__26_5,DR,,,,,2.48,50.0,27.0
27.0,79.1453,1.1093,0.27675,DR__27_0,DR,,,,,2.48,50.0,27.0
27.5,75.6623,1.4166,0.281875,DR__27_5,DR,,,,,,,
28.0,65.42079600000001,1.529248,0.287,DR__28_0,DR,,,,,,,
28.5,64.07772933333334,1.233548,0.292125,DR__28_5,DR,,,,,,,
29.0,62.73466266666667,0.9378480000000002,0.29725,DR__29_0,DR,,,,,,,
29.5,66.5859,0.8322,0.302375,DR__29_5,DR,,,,,,,
30.0,56.976,0.709,0.3075,DR__30_0,DR,,,,,,,
30.5,45.42853333333333,0.5971333333333334,0.312625,DR__30_5,DR,,,,,,,
31.0,53.2245,0.6725,0.31775,DR__31_0,DR,,,,,,,
31.5,60.3491,0.7711,0.322875,DR__31_5,DR,,,,,,,
32.0,69.66793913043479,0.8551000000000001,0.328,DR__32_0,DR,,,,,,,
32.5,87.3567,1.0641,0.333125,DR__32_5,DR,,,,,,,
33.0,69.9375,0.5052,0.33825,DR__33_0,DR,,,,,,,
33.5,40.80694800000002,0.408228,0.343375,DR__33_5,DR,,,,,,,
34.0,57.6688,0.5179,0.3485,DR__34_0,DR,,,,,,,
34.5,57.761,0.4128,0.353625,DR__34_5,DR,,,,,,,
35.0,57.07113913043479,0.6487782608695655,0.35875,DR__35_0,DR,,,,,,,
35.5,74.6672,0.8659,0.363875,DR__35_5,DR,,,,,,,
36.0,66.4686,0.7293,0.369,DR__36_0,DR,,,,,,,
36.5,62.73613333333336,0.6209666666666669,0.374125,DR__36_5,DR,,,,,,,
37.0,64.9927,0.497,0.37925,DR__37_0,DR,,,,,,,
37.5,59.4726,0.6597,0.384375,DR__37_5,DR,,,,,,,
38.0,68.55363333333341,0.6840999999999997,0.3895,DR__38_0,DR,,,,,,,
38.5,55.159,0.7349,0.394625,DR__38_5,DR,,,,,,,
39.0,36.5131,0.9319,0.39975,DR__39_0,DR,,,,,,,
0.5,0.4674,0.0013,0.012,AY__0_5,AY,,,,,2.48,70.0,26.0
1.0,1.675,0.0105,0.0109,AY__1_0,AY,,,,,2.48,70.0,26.0
1.5,0.5648,0.0052,0.0198,AY__1_5,AY,,,,,2.48,70.0,26.0
2.0,3.7495,0.0217,0.0157,AY__2_0,AY,,,,,2.48,70.0,26.0
2.5,11.4001,0.0669,0.0228,AY__2_5,AY,,,,,2.48,70.0,26.0
3.0,13.34175,0.08025,0.0118625,AY__3_0,AY,,,,,2.48,70.0,26.0
3.5,22.0525,0.12825,0.0385125,AY__3_5,AY,,,,,2.48,70.0,26.0
4.0,36.30715,0.20245,0.0671625,AY__4_0,AY,12.0,0.2064416666666667,0.27525,16.0,2.48,70.0,26.0
4.5,42.7502,0.28345,0.0838625,AY__4_5,AY,12.0,0.1811291666666667,0.2415,22.0,2.48,70.0,26.0
5.0,48.619,0.37395,0.0837125,AY__5_0,AY,12.0,0.1558166666666667,0.20775,28.0,2.48,70.0,26.0
5.5,34.65583111111111,0.2124488888888889,0.0766038888888889,AY__5_5,AY,18.0,0.1640958333333333,0.2187916666666667,38.5,2.48,70.0,26.0
6.0,43.2174,0.2744,0.104975,AY__6_0,AY,24.0,0.172375,0.2298333333333333,49.0,2.48,70.0,26.0
6.5,32.7972,0.1785,0.159675,AY__6_5,AY,32.0,0.1945,0.2593333333333333,70.0,2.48,70.0,26.0
7.0,33.7236,0.1863,0.108475,AY__7_0,AY,40.0,0.216625,0.2888333333333333,91.0,2.48,70.0,26.0
7.5,35.705,0.2178,0.097775,AY__7_5,AY,48.0,0.2240625,0.29875,114.5,2.48,70.0,26.0
8.0,31.971,0.16,0.106575,AY__8_0,AY,56.0,0.2315,0.3086666666666666,138.0,2.48,70.0,26.0
8.5,28.54375925925926,0.1668814814814815,0.09569907407407408,AY__8_5,AY,66.0,0.2205625,0.2940833333333333,171.0,2.48,70.0,26.0
9.0,33.4833,0.1485,0.08582500000000001,AY__9_0,AY,76.0,0.209625,0.2795,204.0,2.48,70.0,26.0
9.5,35.1536,0.1657,0.164325,AY__9_5,AY,76.0,0.2525625,0.33675,243.0,2.48,70.0,26.0
10.0,33.2352,0.1795,0.154525,AY__10_0,AY,76.0,0.2955,0.394,282.0,2.48,70.0,26.0
10.5,35.7893,0.2003,0.138125,AY__10_5,AY,74.0,0.3315958333333333,0.442125,319.5,2.48,70.0,26.0
11.0,39.2566,0.0963,0.130925,AY__11_0,AY,72.0,0.3676916666666667,0.49025,357.0,2.48,70.0,26.0
11.5,35.60035384615384,0.1843923076923076,0.1211596153846154,AY__11_5,AY,72.0,0.3757833333333334,0.5010416666666667,394.0,2.48,70.0,26.0
12.0,45.4298,0.3443,0.140775,AY__12_0,AY,72.0,0.383875,0.5118333333333334,431.0,2.48,70.0,26.0
12.5,53.9271,0.3634,0.202675,AY__12_5,AY,68.0,0.4101874999999999,0.5469166666666667,463.0,2.48,70.0,26.0
13.0,38.3379,0.2789,0.186575,AY__13_0,AY,64.0,0.4364999999999999,0.582,495.0,2.48,70.0,26.0
13.5,33.4255,0.2519,0.152375,AY__13_5,AY,60.0,0.4304708333333333,0.5739583333333333,523.5,2.48,70.0,26.0
14.0,32.2023,0.2488,0.143575,AY__14_0,AY,56.0,0.4244416666666667,0.5659166666666667,552.0,2.48,70.0,26.0
14.5,33.98730434782608,0.2754739130434783,0.1409554347826087,AY__14_5,AY,60.0,0.4330958333333333,0.5774583333333334,583.5,2.48,70.0,26.0
15.0,38.8214,0.3792,0.131825,AY__15_0,AY,64.0,0.44175,0.589,615.0,2.48,70.0,26.0
15.5,43.2567,0.323,0.113825,AY__15_5,AY,70.0,0.4470333333333333,0.5960416666666667,651.5,2.48,70.0,26.0
16.0,38.5927,0.2839,0.108325,AY__16_0,AY,76.0,0.4523166666666666,0.6030833333333334,688.0,2.48,70.0,26.0
16.5,38.2263,0.287,0.101625,AY__16_5,AY,76.0,0.4662208333333333,0.6216250000000001,729.0,2.48,70.0,26.0
17.0,35.5259,0.2686,0.101625,AY__17_0,AY,76.0,0.480125,0.6401666666666667,770.0,2.48,70.0,26.0
17.5,34.71707692307692,0.2714615384615385,0.1307826923076922,AY__17_5,AY,76.0,0.5006250000000001,0.6675,808.5,2.48,70.0,26.0
18.0,36.031,0.2881,0.172675,AY__18_0,AY,76.0,0.5211250000000001,0.6948333333333333,847.0,2.48,70.0,26.0
18.5,38.939,0.325,0.169275,AY__18_5,AY,78.0,0.5335291666666667,0.711375,887.0,2.48,70.0,26.0
19.0,39.5644,0.3245,0.153575,AY__19_0,AY,80.0,0.5459333333333334,0.7279166666666667,927.0,2.48,70.0,26.0
19.5,36.1662,0.2995,0.145575,AY__19_5,AY,84.0,0.54375,0.725,970.0,2.48,70.0,26.0
20.0,49.20359782608693,0.3574999999999997,0.1443456521739131,AY__20_0,AY,88.0,0.5415666666666666,0.7220833333333333,1013.0,2.48,70.0,26.0
20.5,41.59408695652174,0.2424999999999999,0.1621989130434783,AY__20_5,AY,92.0,0.5275,0.7033333333333334,1060.5,2.48,70.0,26.0
21.0,42.2634,0.273,0.183125,AY__21_0,AY,96.0,0.5134333333333333,0.6845833333333333,1108.0,2.48,70.0,26.0
21.5,40.8196,0.4672,0.177225,AY__21_5,AY,90.0,0.5296541666666666,0.7062083333333333,1152.5,2.48,70.0,26.0
22.0,46.6796,0.5365,0.141325,AY__22_0,AY,84.0,0.545875,0.7278333333333333,1197.0,2.48,70.0,26.0
22.5,45.5845,0.5614,0.134525,AY__22_5,AY,82.0,0.5618458333333334,0.749125,1236.0,2.48,70.0,26.0
23.0,47.79450851063828,0.6712085106382977,0.1461037234042554,AY__23_0,AY,80.0,0.5778166666666666,0.7704166666666666,1275.0,2.48,70.0,26.0
23.5,36.63371063829787,0.5504106382978723,0.1905984042553192,AY__23_5,AY,82.0,0.5870958333333334,0.7827916666666667,1316.0,2.48,70.0,26.0
24.0,30.2189,0.3078,-0.304325,AY__24_0,AY,84.0,0.596375,0.7951666666666667,1357.0,2.48,70.0,26.0
24.5,57.67659999999999,0.7129399999999995,-0.1148190000000016,AY__24_5,AY,88.0,0.5838458333333334,0.7784583333333334,1402.5,2.48,70.0,26.0
25.0,69.5343,1.2354,0.25625,AY__25_0,AY,92.0,0.5713166666666667,0.76175,1448.0,2.48,70.0,26.0
25.5,55.8979,0.9704,0.261375,AY__25_5,AY,96.0,0.5755,0.7673333333333334,1499.5,2.48,70.0,26.0
26.0,80.4801615384615,1.573099999999999,0.2665,AY__26_0,AY,100.0,0.5796833333333333,0.7729166666666667,1551.0,2.48,70.0,26.0
26.5,90.7678,2.3524,0.271625,AY__26_5,AY,,,,,,,
27.0,79.4382,1.5991,0.27675,AY__27_0,AY,,,,,,,
27.5,78.76110434782609,1.512543478260869,0.281875,AY__27_5,AY,,,,,,,
28.0,81.3569,1.4827,0.287,AY__28_0,AY,,,,,,,
28.5,75.2801,1.4664,0.292125,AY__28_5,AY,,,,,,,
29.0,39.63886666666667,0.8677,0.29725,AY__29_0,AY,,,,,,,
29.5,47.9245,0.583,0.302375,AY__29_5,AY,,,,,,,
30.0,29.9557,0.9098,0.3075,AY__30_0,AY,,,,,,,
30.5,57.9830304347826,1.030413043478261,0.312625,AY__30_5,AY,,,,,,,
31.0,56.8679,0.9615,0.31775,AY__31_0,AY,,,,,,,
31.5,74.5228,1.4496,0.322875,AY__31_5,AY,,,,,,,
32.0,67.04356000000001,1.383596,0.328,AY__32_0,AY,,,,,,,
32.5,66.9605,1.57,0.333125,AY__32_5,AY,,,,,,,
33.0,59.9436,1.5457,0.33825,AY__33_0,AY,,,,,,,
33.5,57.45713333333339,1.374966666666668,0.343375,AY__33_5,AY,,,,,,,
34.0,60.6616,1.0527,0.3485,AY__34_0,AY,,,,,,,
34.5,68.6124,1.3435,0.353625,AY__34_5,AY,,,,,,,
35.0,16.74323076923077,0.4848692307692289,0.35875,AY__35_0,AY,,,,,,,
35.5,38.4725,0.3947,0.363875,AY__35_5,AY,,,,,,,
36.0,81.2354,1.8057,0.369,AY__36_0,AY,,,,,,,
1.5,7.3447,0.0456,0.02455,EA__1_5,EA,,,,,2.48,50.0,31.0
2.0,7.49,0.0513,0.03125,EA__2_0,EA,,,,,2.48,50.0,31.0
2.5,3.5264,0.0394,0.03675,EA__2_5,EA,,,,,2.48,50.0,31.0
3.0,12.0301,0.0776,0.03855,EA__3_0,EA,,,,,2.48,50.0,31.0
3.5,19.21283870967742,0.1255,0.04224919354838711,EA__3_5,EA,,,,,2.48,50.0,31.0
4.0,15.78703225806451,0.133,0.04424516129032258,EA__4_0,EA,,,,,2.48,50.0,31.0
4.5,13.9069,0.1119,0.050625,EA__4_5,EA,,,,,2.48,50.0,31.0
5.0,13.8081,0.1268,0.054325,EA__5_0,EA,16.0,0.112375,0.1498333333333333,11.0,2.48,50.0,31.0
5.5,14.1952,0.1146,0.061025,EA__5_5,EA,24.0,0.111125,0.1481666666666666,22.0,2.48,50.0,31.0
6.0,28.3044,0.2096619047619048,0.06424761904761905,EA__6_0,EA,32.0,0.109875,0.1465,33.0,2.48,50.0,31.0
6.5,27.8981,0.1959,0.0603,EA__6_5,EA,30.0,0.1355916666666667,0.1807916666666666,50.0,2.48,50.0,31.0
7.0,11.9083,0.1246,0.075,EA__7_0,EA,28.0,0.1613083333333333,0.2150833333333333,67.0,2.48,50.0,31.0
7.5,23.0574,0.1519,0.0712,EA__7_5,EA,26.0,0.1564375,0.2085833333333333,79.5,2.48,50.0,31.0
8.0,26.8605,0.2174,0.0783,EA__8_0,EA,24.0,0.1515666666666667,0.2020833333333333,92.0,2.48,50.0,31.0
8.5,22.9827,0.1741,0.0797,EA__8_5,EA,24.0,0.1734416666666667,0.23125,107.0,2.48,50.0,31.0
9.0,21.06675945945946,0.1508459459459459,0.0872972972972973,EA__9_0,EA,24.0,0.1953166666666667,0.2604166666666667,122.0,2.48,50.0,31.0
9.5,24.23632027027027,0.184427027027027,0.08635135135135136,EA__9_5,EA,30.0,0.2105333333333334,0.2807083333333333,134.5,2.48,50.0,31.0
10.0,27.40588108108108,0.2180081081081081,0.08540540540540542,EA__10_0,EA,36.0,0.22575,0.301,147.0,2.48,50.0,31.0
10.5,39.1444,0.3065,0.0877,EA__10_5,EA,50.0,0.2233416666666667,0.2977916666666667,173.0,2.48,50.0,31.0
11.0,45.8853,0.3935,0.0932,EA__11_0,EA,64.0,0.2209333333333333,0.2945833333333333,199.0,2.48,50.0,31.0
11.5,42.0243,0.3649,0.09590000000000001,EA__11_5,EA,68.0,0.2934958333333333,0.3913333333333334,238.5,2.48,50.0,31.0
12.0,42.3593,0.3225,0.08660000000000001,EA__12_0,EA,72.0,0.3660583333333333,0.4880833333333334,278.0,2.48,50.0,31.0
12.5,5.806,0.0915,-0.004299999999999998,EA__12_5,EA,72.0,0.3678416666666666,0.4904583333333333,316.0,2.48,50.0,31.0
13.0,29.45737200000001,0.2069240000000001,0.103626,EA__13_0,EA,72.0,0.369625,0.4928333333333333,354.0,2.48,50.0,31.0
13.5,31.4624,0.223,0.07985,EA__13_5,EA,72.0,0.3702208333333333,0.493625,387.5,2.48,50.0,31.0
14.0,40.1,0.2718,0.12085,EA__14_0,EA,72.0,0.3708166666666667,0.4944166666666666,421.0,2.48,50.0,31.0
14.5,41.7022,0.3399,0.12095,EA__14_5,EA,78.0,0.3694083333333333,0.4925416666666666,460.5,2.48,50.0,31.0
15.0,35.2767,0.3836,0.04825,EA__15_0,EA,84.0,0.368,0.4906666666666666,500.0,2.48,50.0,31.0
15.5,36.171,0.3883,0.12375,EA__15_5,EA,84.0,0.3747208333333333,0.4996249999999999,538.0,2.48,50.0,31.0
16.0,33.85838260869565,0.3641,0.1406347826086957,EA__16_0,EA,84.0,0.3814416666666667,0.5085833333333333,576.0,2.48,50.0,31.0
16.5,34.1285,0.3814,0.1454,EA__16_5,EA,82.0,0.4174375,0.5565833333333333,617.5,2.48,50.0,31.0
17.0,26.8952,0.319,0.1535,EA__17_0,EA,80.0,0.4534333333333334,0.6045833333333334,659.0,2.48,50.0,31.0
17.5,23.7247,0.3003,0.1561,EA__17_5,EA,78.0,0.4836541666666667,0.6448750000000001,697.0,2.48,50.0,31.0
18.0,23.4853,0.2706,0.1561,EA__18_0,EA,76.0,0.513875,0.6851666666666667,735.0,2.48,50.0,31.0
18.5,25.1048,0.3008,0.1776,EA__18_5,EA,80.0,0.5054375,0.6739166666666667,776.0,2.48,50.0,31.0
19.0,26.98074736842106,0.3200421052631579,0.1718578947368421,EA__19_0,EA,84.0,0.497,0.6626666666666667,817.0,2.48,50.0,31.0
19.5,25.55061578947369,0.2921473684210527,0.1785026315789474,EA__19_5,EA,80.0,0.5079083333333334,0.6772083333333334,855.0,2.48,50.0,31.0
20.0,24.12048421052632,0.2642526315789474,0.1851473684210526,EA__20_0,EA,76.0,0.5188166666666667,0.69175,893.0,2.48,50.0,31.0
20.5,24.8502,0.2827,0.187,EA__20_5,EA,72.0,0.517375,0.6898333333333333,929.5,2.48,50.0,31.0
21.0,27.9965,0.2959,0.1686,EA__21_0,EA,68.0,0.5159333333333334,0.6879166666666666,966.0,2.48,50.0,31.0
21.5,34.3784,0.3824,0.1868,EA__21_5,EA,68.0,0.5127166666666667,0.6836249999999999,1000.0,2.48,50.0,31.0
22.0,34.5753,0.355,0.1942,EA__22_0,EA,68.0,0.5095,0.6793333333333333,1034.0,2.48,50.0,31.0
22.5,44.4911,0.5163,0.201,EA__22_5,EA,70.0,0.5097499999999999,0.6796666666666666,1069.0,2.48,50.0,31.0
23.0,47.12645555555555,0.5135740740740742,0.2152648148148148,EA__23_0,EA,72.0,0.51,0.68,1104.0,2.48,50.0,31.0
23.5,52.384675,0.5396818181818183,0.2345293181818182,EA__23_5,EA,72.0,0.5074375,0.6765833333333333,1139.5,2.48,50.0,31.0
24.0,52.6153,0.4728636363636364,0.2435236363636364,EA__24_0,EA,72.0,0.5048750000000001,0.6731666666666666,1175.0,2.48,50.0,31.0
24.5,62.2742,0.4993,0.251125,EA__24_5,EA,80.0,0.5043125,0.6724166666666667,1215.0,2.48,50.0,31.0
25.0,56.9751,0.5728,0.25625,EA__25_0,EA,88.0,0.50375,0.6716666666666666,1255.0,2.48,50.0,31.0
25.5,74.525972,0.6646519999999999,0.261375,EA__25_5,EA,84.0,0.5389375000000001,0.7185833333333334,1295.5,2.48,50.0,31.0
26.0,94.8006,0.9179,0.2665,EA__26_0,EA,80.0,0.574125,0.7655000000000001,1336.0,2.48,50.0,31.0
26.5,71.5446,0.7294,0.271625,EA__26_5,EA,82.0,0.57775,0.7703333333333333,1377.5,2.48,50.0,31.0
27.0,62.16696666666666,0.6308,0.27675,EA__27_0,EA,84.0,0.581375,0.7751666666666667,1419.0,2.48,50.0,31.0
27.5,64.9628,0.6786,0.281875,EA__27_5,EA,82.0,0.5785,0.7713333333333333,1460.5,2.48,50.0,31.0
28.0,58.2494,0.6153,0.287,EA__28_0,EA,80.0,0.575625,0.7675,1502.0,2.48,50.0,31.0
28.5,48.60696956521739,0.5238608695652174,0.292125,EA__28_5,EA,84.0,0.5769375,0.76925,1546.0,2.48,50.0,31.0
29.0,41.2586,0.4343,0.29725,EA__29_0,EA,88.0,0.5782499999999999,0.771,1590.0,2.48,50.0,31.0
29.5,38.7149,0.4012,0.302375,EA__29_5,EA,90.0,0.5829083333333334,0.7772083333333333,1636.0,2.48,50.0,31.0
30.0,44.94752191780822,0.4299547945205479,0.3075000000000001,EA__30_0,EA,92.0,0.5875666666666667,0.7834166666666667,1682.0,2.48,50.0,31.0
30.5,48.54652876712329,0.4437219178082192,0.312625,EA__30_5,EA,92.0,0.5877208333333334,0.783625,1728.0,2.48,50.0,31.0
31.0,52.14553561643836,0.4574890410958904,0.31775,EA__31_0,EA,92.0,0.587875,0.7838333333333334,1774.0,2.48,50.0,31.0
31.5,45.6261,0.4417,0.322875,EA__31_5,EA,,,,,,,
32.0,48.14150476190476,0.5115666666666664,0.328,EA__32_0,EA,,,,,,,
32.5,58.0439,0.6583,0.333125,EA__32_5,EA,,,,,,,
33.0,74.7235,0.7752,0.33825,EA__33_0,EA,,,,,,,
33.5,84.35192727272727,0.6756363636363634,0.343375,EA__33_5,EA,,,,,,,
34.0,95.3227,0.8559,0.3485,EA__34_0,EA,,,,,,,
34.5,70.33540322580633,0.5771967741935475,0.353625,EA__34_5,EA,,,,,,,
35.0,93.07,0.8163,0.35875,EA__35_0,EA,,,,,,,
35.5,96.52275757575758,0.8125727272727271,0.363875,EA__35_5,EA,,,,,,,
36.0,96.4907,0.8245,0.369,EA__36_0,EA,,,,,,,
36.5,82.0759,0.7916,0.374125,EA__36_5,EA,,,,,,,
37.0,70.40936666666673,0.6956000000000006,0.37925,EA__37_0,EA,,,,,,,
37.5,75.5322,0.6537,0.384375,EA__37_5,EA,,,,,,,
38.0,51.6454,0.5772,0.3895,EA__38_0,EA,,,,,,,
0.5,0.486,0.00222,0.01,BV__0_5,BV,,,,,2.48,50.0,28.0
1.0,3.606,0.03015,0.008,BV__1_0,BV,,,,,2.48,50.0,28.0
1.5,7.595,0.07964,0.014,BV__1_5,BV,,,,,2.48,50.0,28.0
2.0,1.117,0.03498,0.048,BV__2_0,BV,,,,,2.48,50.0,28.0
2.5,7.250971830985918,0.08359394366197184,-0.1709154929577464,BV__2_5,BV,,,,,2.48,50.0,28.0
3.0,16.44463380281691,0.1384812676056338,0.01372359154929584,BV__3_0,BV,,,,,2.48,50.0,28.0
3.5,28.381,0.246,0.0351875,BV__3_5,BV,,,,,2.48,50.0,28.0
4.0,38.0825,0.334575,0.0381875,BV__4_0,BV,4.0,0.18,0.24,5.0,2.48,50.0,28.0
4.5,38.258,0.346035,0.0411875,BV__4_5,BV,4.0,0.179375,0.2391666666666666,8.0,2.48,50.0,28.0
5.0,35.08750000000001,0.307785,0.04518750000000001,BV__5_0,BV,4.0,0.17875,0.2383333333333333,11.0,2.48,50.0,28.0
5.5,34.74135294117647,0.3101688235294118,0.04914705882352942,BV__5_5,BV,10.0,0.181875,0.2425,16.0,2.48,50.0,28.0
6.0,31.296,0.27993,0.055375,BV__6_0,BV,16.0,0.185,0.2466666666666667,21.0,2.48,50.0,28.0
6.5,35.283,0.33566,0.058375,BV__6_5,BV,18.0,0.1890625,0.2520833333333333,30.0,2.48,50.0,28.0
7.0,35.268,0.32874,0.063375,BV__7_0,BV,20.0,0.193125,0.2575,39.0,2.48,50.0,28.0
7.5,38.624,0.37888,0.065375,BV__7_5,BV,22.0,0.1953125,0.2604166666666666,50.5,2.48,50.0,28.0
8.0,41.118,0.36745,0.066375,BV__8_0,BV,24.0,0.1975,0.2633333333333333,62.0,2.48,50.0,28.0
8.5,43.19913461538462,0.4121651923076923,0.07248798076923077,BV__8_5,BV,26.0,0.2225,0.2966666666666666,75.5,2.48,50.0,28.0
9.0,41.236875,0.39151375,0.078046875,BV__9_0,BV,28.0,0.2475,0.33,89.0,2.48,50.0,28.0
9.5,39.27461538461539,0.3708623076923077,0.08360576923076923,BV__9_5,BV,42.0,0.264375,0.3525,117.0,2.48,50.0,28.0
10.0,37.31235576923077,0.3502108653846154,0.08916466346153847,BV__10_0,BV,56.0,0.28125,0.375,145.0,2.48,50.0,28.0
10.5,36.669,0.34567,0.0945,BV__10_5,BV,72.0,0.281875,0.3758333333333333,181.0,2.48,50.0,28.0
11.0,40.319,0.37453,0.0955,BV__11_0,BV,88.0,0.2825,0.3766666666666666,217.0,2.48,50.0,28.0
11.5,41.687,0.41499,0.0975,BV__11_5,BV,90.0,0.3178125,0.42375,262.0,2.48,50.0,28.0
12.0,38.044,0.36157,0.1025,BV__12_0,BV,92.0,0.353125,0.4708333333333333,307.0,2.48,50.0,28.0
12.5,36.076,0.34452,0.1035,BV__12_5,BV,90.0,0.38125,0.5083333333333333,351.5,2.48,50.0,28.0
13.0,36.225,0.352935,0.1130267857142857,BV__13_0,BV,88.0,0.409375,0.5458333333333333,396.0,2.48,50.0,28.0
13.5,42.644,0.40214,0.11825,BV__13_5,BV,92.0,0.4221875,0.5629166666666666,441.5,2.48,50.0,28.0
14.0,45.842,0.47943,0.10425,BV__14_0,BV,96.0,0.435,0.58,487.0,2.48,50.0,28.0
14.5,40.626,0.33115,-0.10075,BV__14_5,BV,90.0,0.4534375,0.6045833333333333,530.5,2.48,50.0,28.0
15.0,51.228,0.38837,0.12125,BV__15_0,BV,84.0,0.471875,0.6291666666666667,574.0,2.48,50.0,28.0
15.5,42.819,0.37335,0.12325,BV__15_5,BV,86.0,0.4875,0.6499999999999999,617.0,2.48,50.0,28.0
16.0,44.57888888888887,0.3177766666666666,0.1296944444444444,BV__16_0,BV,88.0,0.503125,0.6708333333333333,660.0,2.48,50.0,28.0
16.5,51.022,0.38249,0.139,BV__16_5,BV,84.0,0.4990625,0.6654166666666667,701.0,2.48,50.0,28.0
17.0,32.84,0.28843,0.144,BV__17_0,BV,80.0,0.495,0.66,742.0,2.48,50.0,28.0
17.5,21.136,0.19804,0.134,BV__17_5,BV,70.0,0.4984375,0.6645833333333333,773.5,2.48,50.0,28.0
18.0,23.154,0.18526,0.071,BV__18_0,BV,60.0,0.501875,0.6691666666666667,805.0,2.48,50.0,28.0
18.5,22.388,0.20064,0.14,BV__18_5,BV,64.0,0.49875,0.665,838.0,2.48,50.0,28.0
19.0,21.47516666666669,0.2008333333333336,0.155,BV__19_0,BV,68.0,0.495625,0.6608333333333334,871.0,2.48,50.0,28.0
19.5,31.90817948717951,0.3098589743589745,0.1453846153846154,BV__19_5,BV,70.0,0.484375,0.6458333333333334,905.5,2.48,50.0,28.0
